study site,impact types,quadrat,trial,burrow size,latitude,longitude,beach width,distance to vegetation,day,month,year
North Island 1,P,T4,2,29,33.320001,-79.165113,19.76,19.11,26,September,2016
North Island 1,P,T4,2,44,33.320001,-79.165113,19.76,15.41,26,September,2016
North Island 1,P,T4,2,28,33.320001,-79.165113,19.76,18.13,26,September,2016
North Island 1,P,T4,2,29,33.320001,-79.165113,19.76,16.57,26,September,2016
North Island 1,P,T4,2,54,33.320001,-79.165113,19.76,15.03,26,September,2016
North Island 1,P,T4,2,36,33.320001,-79.165113,19.76,16.24,26,September,2016
North Island 1,P,T4,2,46,33.320001,-79.165113,19.76,15.28,26,September,2016
North Island 1,P,T4,2,30,33.320001,-79.165113,19.76,16.52,26,September,2016
North Island 1,P,T4,2,32,33.320001,-79.165113,19.76,16.52,26,September,2016
North Island 1,P,T4,2,26,33.320001,-79.165113,19.76,19.21,26,September,2016
North Island 1,P,T4,2,28,33.320001,-79.165113,19.76,17.53,26,September,2016
North Island 1,P,T4,2,44,33.320001,-79.165113,19.76,16.15,26,September,2016
North Island 1,P,T4,2,21,33.320001,-79.165113,19.76,18.52,26,September,2016
North Island 1,P,T4,2,33,33.320001,-79.165113,19.76,17.62,26,September,2016
North Island 1,P,T4,2,44,33.320001,-79.165113,19.76,15.21,26,September,2016
North Island 1,P,T4,2,30,33.320001,-79.165113,19.76,18.26,26,September,2016
North Island 1,P,T4,2,29,33.320001,-79.165113,19.76,15.36,26,September,2016
North Island 1,P,T4,2,26,33.320001,-79.165113,19.76,18.54,26,September,2016
North Island 1,P,T4,3,18,33.320001,-79.165113,19.76,19.13,26,September,2016
North Island 1,P,T4,3,34,33.320001,-79.165113,19.76,16.28,26,September,2016
North Island 1,P,T4,3,26,33.320001,-79.165113,19.76,17.39,26,September,2016
North Island 1,P,T4,3,24,33.320001,-79.165113,19.76,18.35,26,September,2016
North Island 1,P,T4,3,20,33.320001,-79.165113,19.76,17.26,26,September,2016
North Island 1,P,T4,3,26,33.320001,-79.165113,19.76,18.14,26,September,2016
North Island 1,P,T4,3,26,33.320001,-79.165113,19.76,18.25,26,September,2016
North Island 1,P,T4,3,21,33.320001,-79.165113,19.76,18.54,26,September,2016
North Island 1,P,T4,3,43,33.320001,-79.165113,19.76,15.62,26,September,2016
North Island 1,P,T4,3,19,33.320001,-79.165113,19.76,19.22,26,September,2016
North Island 1,P,T4,3,20,33.320001,-79.165113,19.76,19.42,26,September,2016
North Island 1,P,T4,3,33,33.320001,-79.165113,19.76,17.08,26,September,2016
North Island 1,P,T4,3,26,33.320001,-79.165113,19.76,18.68,26,September,2016
North Island 1,P,T4,3,21,33.320001,-79.165113,19.76,18.35,26,September,2016
North Island 1,P,T4,3,19,33.320001,-79.165113,19.76,19.24,26,September,2016
North Island 1,P,T4,3,21,33.320001,-79.165113,19.76,18.85,26,September,2016
North Island 1,P,T4,3,20,33.320001,-79.165113,19.76,18.36,26,September,2016
North Island 1,P,T4,3,17,33.320001,-79.165113,19.76,19.58,26,September,2016
North Island 1,P,T4,3,28,33.320001,-79.165113,19.76,18.45,26,September,2016
North Island 1,P,T4,3,46,33.320001,-79.165113,19.76,15.21,26,September,2016
North Island 1,P,T4,3,27,33.320001,-79.165113,19.76,15.45,26,September,2016
North Island 1,P,T4,3,34,33.320001,-79.165113,19.76,16.32,26,September,2016
North Island 1,P,T4,3,40,33.320001,-79.165113,19.76,15.07,26,September,2016
North Island 1,P,T4,3,21,33.320001,-79.165113,19.76,17.42,26,September,2016
North Island 1,P,T4,3,35,33.320001,-79.165113,19.76,16.17,26,September,2016
North Island 1,P,T4,3,30,33.320001,-79.165113,19.76,15.64,26,September,2016
North Island 1,P,T4,3,22,33.320001,-79.165113,19.76,16.28,26,September,2016
North Island 1,P,T4,3,19,33.320001,-79.165113,19.76,15.35,26,September,2016
North Island 1,P,T4,3,21,33.320001,-79.165113,19.76,16.84,26,September,2016
North Island 1,P,T4,3,24,33.320001,-79.165113,19.76,18.64,26,September,2016
North Island 1,P,T4,3,22,33.320001,-79.165113,19.76,17.98,26,September,2016
North Island 1,P,T4,3,32,33.320001,-79.165113,19.76,16.37,26,September,2016
North Island 1,P,T4,3,20,33.320001,-79.165113,19.76,19.67,26,September,2016
North Island 1,P,T4,3,29,33.320001,-79.165113,19.76,17.65,26,September,2016
North Island 1,P,T4,3,23,33.320001,-79.165113,19.76,18.34,26,September,2016
North Island 1,P,T4,3,44,33.320001,-79.165113,19.76,15.84,26,September,2016
North Island 1,P,T4,3,26,33.320001,-79.165113,19.76,16.34,26,September,2016
North Island 1,P,T4,3,34,33.320001,-79.165113,19.76,15.92,26,September,2016
North Island 1,P,T4,3,31,33.320001,-79.165113,19.76,15.89,26,September,2016
North Island 1,P,T4,3,19,33.320001,-79.165113,19.76,19.37,26,September,2016
North Island 1,P,T4,3,21,33.320001,-79.165113,19.76,18.62,26,September,2016
North Island 1,P,T4,3,26,33.320001,-79.165113,19.76,18.26,26,September,2016
North Island 1,P,T4,3,38,33.320001,-79.165113,19.76,17.41,26,September,2016
North Island 1,P,T4,3,16,33.320001,-79.165113,19.76,18.35,26,September,2016
North Island 1,P,T4,3,42,33.320001,-79.165113,19.76,15.23,26,September,2016
North Island 1,P,T5,1,13,33.320001,-79.165113,19.76,23.96,26,September,2016
North Island 1,P,T5,1,18,33.320001,-79.165113,19.76,21.39,26,September,2016
North Island 1,P,T5,1,19,33.320001,-79.165113,19.76,19.85,26,September,2016
North Island 1,P,T5,1,20,33.320001,-79.165113,19.76,21.54,26,September,2016
North Island 1,P,T5,1,18,33.320001,-79.165113,19.76,22.39,26,September,2016
North Island 1,P,T5,1,26,33.320001,-79.165113,19.76,23.58,26,September,2016
North Island 1,P,T5,1,32,33.320001,-79.165113,19.76,19.87,26,September,2016
North Island 1,P,T5,1,21,33.320001,-79.165113,19.76,20.51,26,September,2016
North Island 1,P,T5,1,22,33.320001,-79.165113,19.76,21.85,26,September,2016
North Island 1,P,T5,1,19,33.320001,-79.165113,19.76,23.16,26,September,2016
North Island 1,P,T5,1,23,33.320001,-79.165113,19.76,19.82,26,September,2016
North Island 1,P,T5,1,12,33.320001,-79.165113,19.76,24.61,26,September,2016
North Island 1,P,T5,1,13,33.320001,-79.165113,19.76,23.14,26,September,2016
North Island 1,P,T5,1,28,33.320001,-79.165113,19.76,22.51,26,September,2016
North Island 1,P,T5,1,17,33.320001,-79.165113,19.76,22.41,26,September,2016
North Island 1,P,T5,1,13,33.320001,-79.165113,19.76,23.14,26,September,2016
North Island 1,P,T5,1,19,33.320001,-79.165113,19.76,23.51,26,September,2016
North Island 1,P,T5,1,45,33.320001,-79.165113,19.76,19.82,26,September,2016
North Island 1,P,T5,1,16,33.320001,-79.165113,19.76,23.21,26,September,2016
North Island 1,P,T5,1,16,33.320001,-79.165113,19.76,22.52,26,September,2016
North Island 1,P,T5,1,17,33.320001,-79.165113,19.76,23.27,26,September,2016
North Island 1,P,T5,1,34,33.320001,-79.165113,19.76,20.25,26,September,2016
North Island 1,P,T5,1,17,33.320001,-79.165113,19.76,22.65,26,September,2016
North Island 1,P,T5,1,22,33.320001,-79.165113,19.76,20.16,26,September,2016
North Island 1,P,T5,1,30,33.320001,-79.165113,19.76,20.45,26,September,2016
North Island 1,P,T5,1,25,33.320001,-79.165113,19.76,21.81,26,September,2016
North Island 1,P,T5,1,32,33.320001,-79.165113,19.76,19.91,26,September,2016
North Island 1,P,T5,1,12,33.320001,-79.165113,19.76,24.29,26,September,2016
North Island 1,P,T5,1,19,33.320001,-79.165113,19.76,23.52,26,September,2016
North Island 1,P,T5,1,32,33.320001,-79.165113,19.76,22.13,26,September,2016
North Island 1,P,T5,1,26,33.320001,-79.165113,19.76,24.36,26,September,2016
North Island 1,P,T5,1,13,33.320001,-79.165113,19.76,14.12,26,September,2016
North Island 1,P,T5,1,32,33.320001,-79.165113,19.76,19.85,26,September,2016
North Island 1,P,T5,1,27,33.320001,-79.165113,19.76,20.31,26,September,2016
North Island 1,P,T5,2,28,33.320001,-79.165113,19.76,21.34,26,September,2016
North Island 1,P,T5,2,17,33.320001,-79.165113,19.76,23.54,26,September,2016
North Island 1,P,T5,2,19,33.320001,-79.165113,19.76,22.36,26,September,2016
North Island 1,P,T5,2,18,33.320001,-79.165113,19.76,23.84,26,September,2016
North Island 1,P,T5,2,18,33.320001,-79.165113,19.76,24.33,26,September,2016
North Island 1,P,T5,2,15,33.320001,-79.165113,19.76,24.15,26,September,2016
North Island 1,P,T5,2,23,33.320001,-79.165113,19.76,20.73,26,September,2016
North Island 1,P,T5,2,33,33.320001,-79.165113,19.76,19.96,26,September,2016
North Island 1,P,T5,2,24,33.320001,-79.165113,19.76,20.81,26,September,2016
North Island 1,P,T5,2,19,33.320001,-79.165113,19.76,24.23,26,September,2016
North Island 1,P,T5,2,15,33.320001,-79.165113,19.76,23.88,26,September,2016
North Island 1,P,T5,2,34,33.320001,-79.165113,19.76,19.84,26,September,2016
North Island 1,P,T5,2,18,33.320001,-79.165113,19.76,21.34,26,September,2016
North Island 1,P,T5,2,30,33.320001,-79.165113,19.76,19.85,26,September,2016
North Island 1,P,T5,2,26,33.320001,-79.165113,19.76,22.36,26,September,2016
North Island 1,P,T5,2,29,33.320001,-79.165113,19.76,23.65,26,September,2016
North Island 1,P,T5,2,18,33.320001,-79.165113,19.76,24.12,26,September,2016
North Island 1,P,T5,2,20,33.320001,-79.165113,19.76,21.51,26,September,2016
North Island 1,P,T5,2,25,33.320001,-79.165113,19.76,23.38,26,September,2016
North Island 1,P,T5,2,13,33.320001,-79.165113,19.76,24.12,26,September,2016
North Island 1,P,T5,2,19,33.320001,-79.165113,19.76,20.98,26,September,2016
North Island 1,P,T5,2,31,33.320001,-79.165113,19.76,20.31,26,September,2016
North Island 1,P,T5,2,29,33.320001,-79.165113,19.76,21.84,26,September,2016
North Island 1,P,T5,2,33,33.320001,-79.165113,19.76,20.92,26,September,2016
North Island 1,P,T5,2,34,33.320001,-79.165113,19.76,19.86,26,September,2016
North Island 1,P,T5,2,18,33.320001,-79.165113,19.76,23.41,26,September,2016
North Island 1,P,T5,2,17,33.320001,-79.165113,19.76,22.85,26,September,2016
North Island 1,P,T5,2,16,33.320001,-79.165113,19.76,21.35,26,September,2016
North Island 1,P,T5,2,15,33.320001,-79.165113,19.76,24.53,26,September,2016
North Island 1,P,T5,2,19,33.320001,-79.165113,19.76,23.72,26,September,2016
North Island 1,P,T5,2,34,33.320001,-79.165113,19.76,21.84,26,September,2016
North Island 1,P,T5,2,22,33.320001,-79.165113,19.76,22.65,26,September,2016
North Island 1,P,T5,2,16,33.320001,-79.165113,19.76,23.67,26,September,2016
North Island 1,P,T5,2,16,33.320001,-79.165113,19.76,23.15,26,September,2016
North Island 1,P,T5,2,20,33.320001,-79.165113,19.76,22.51,26,September,2016
North Island 1,P,T5,2,23,33.320001,-79.165113,19.76,20.65,26,September,2016
North Island 1,P,T5,2,21,33.320001,-79.165113,19.76,21.52,26,September,2016
North Island 1,P,T5,2,17,33.320001,-79.165113,19.76,23.64,26,September,2016
North Island 1,P,T5,3,13,33.320001,-79.165113,19.76,24.58,26,September,2016
North Island 1,P,T5,3,21,33.320001,-79.165113,19.76,21.85,26,September,2016
North Island 1,P,T5,3,14,33.320001,-79.165113,19.76,22.71,26,September,2016
North Island 1,P,T5,3,21,33.320001,-79.165113,19.76,20.42,26,September,2016
North Island 1,P,T5,3,21,33.320001,-79.165113,19.76,21.34,26,September,2016
North Island 1,P,T5,3,30,33.320001,-79.165113,19.76,19.92,26,September,2016
North Island 1,P,T5,3,18,33.320001,-79.165113,19.76,22.53,26,September,2016
North Island 1,P,T5,3,22,33.320001,-79.165113,19.76,23.58,26,September,2016
North Island 1,P,T5,3,23,33.320001,-79.165113,19.76,20.34,26,September,2016
North Island 1,P,T5,3,31,33.320001,-79.165113,19.76,19.85,26,September,2016
North Island 1,P,T5,3,27,33.320001,-79.165113,19.76,21.3,26,September,2016
North Island 1,P,T5,3,18,33.320001,-79.165113,19.76,24.21,26,September,2016
North Island 1,P,T5,3,29,33.320001,-79.165113,19.76,20.13,26,September,2016
North Island 1,P,T5,3,23,33.320001,-79.165113,19.76,19.86,26,September,2016
North Island 1,P,T5,3,16,33.320001,-79.165113,19.76,23.52,26,September,2016
North Island 1,P,T5,3,19,33.320001,-79.165113,19.76,22.41,26,September,2016
North Island 1,P,T5,3,20,33.320001,-79.165113,19.76,21.38,26,September,2016
North Island 1,P,T5,3,19,33.320001,-79.165113,19.76,22.47,26,September,2016
North Island 1,P,T5,3,13,33.320001,-79.165113,19.76,24.03,26,September,2016
North Island 1,P,T5,3,14,33.320001,-79.165113,19.76,23.64,26,September,2016
North Island 1,P,T5,3,21,33.320001,-79.165113,19.76,20.58,26,September,2016
North Island 1,P,T5,3,30,33.320001,-79.165113,19.76,19.92,26,September,2016
North Island 1,P,T5,3,17,33.320001,-79.165113,19.76,24.26,26,September,2016
North Island 1,P,T5,3,19,33.320001,-79.165113,19.76,23.51,26,September,2016
North Island 1,P,T5,3,15,33.320001,-79.165113,19.76,24.35,26,September,2016
North Island 1,P,T5,3,28,33.320001,-79.165113,19.76,19.92,26,September,2016
North Island 1,P,T5,3,16,33.320001,-79.165113,19.76,23.87,26,September,2016
North Island 1,P,T5,3,18,33.320001,-79.165113,19.76,24.55,26,September,2016
North Island 1,P,T5,3,19,33.320001,-79.165113,19.76,23.95,26,September,2016
North Island 1,P,T5,3,25,33.320001,-79.165113,19.76,20.25,26,September,2016
North Island 1,P,T5,3,32,33.320001,-79.165113,19.76,19.86,26,September,2016
North Island 1,P,T5,3,34,33.320001,-79.165113,19.76,20.14,26,September,2016
North Island 1,P,T5,3,26,33.320001,-79.165113,19.76,21.04,26,September,2016
North Island 1,P,T5,3,21,33.320001,-79.165113,19.76,22.31,26,September,2016
North Island 1,P,T5,3,13,33.320001,-79.165113,19.76,24.15,26,September,2016
North Island 1,P,T5,3,19,33.320001,-79.165113,19.76,22.56,26,September,2016
North Island 1,P,T5,3,29,33.320001,-79.165113,19.76,21.02,26,September,2016
North Island 1,P,T5,3,22,33.320001,-79.165113,19.76,22.81,26,September,2016
North Island 1,P,T5,3,29,33.320001,-79.165113,19.76,20.34,26,September,2016
North Island 1,P,T5,3,16,33.320001,-79.165113,19.76,22.51,26,September,2016
North Island 1,P,T5,3,17,33.320001,-79.165113,19.76,20.84,26,September,2016
North Island 1,P,T5,3,25,33.320001,-79.165113,19.76,22.54,26,September,2016
North Island 1,P,T5,3,20,33.320001,-79.165113,19.76,23.62,26,September,2016
North Island 1,P,T5,3,17,33.320001,-79.165113,19.76,22.47,26,September,2016
North Island 1,P,T5,3,16,33.320001,-79.165113,19.76,23.58,26,September,2016
North Island 1,P,T5,3,15,33.320001,-79.165113,19.76,24.65,26,September,2016
North Island 1,P,T5,3,23,33.320001,-79.165113,19.76,21.32,26,September,2016
North Island 1,P,T5,3,12,33.320001,-79.165113,19.76,22.18,26,September,2016
North Island 1,P,T5,3,13,33.320001,-79.165113,19.76,24.51,26,September,2016
North Island 1,P,T5,3,16,33.320001,-79.165113,19.76,22.84,26,September,2016
North Island 1,P,T5,3,31,33.320001,-79.165113,19.76,20.62,26,September,2016
North Island 1,P,T5,3,20,33.320001,-79.165113,19.76,22.31,26,September,2016
North Island 1,P,T5,3,24,33.320001,-79.165113,19.76,22.47,26,September,2016
North Island 1,P,T5,3,19,33.320001,-79.165113,19.76,22.83,26,September,2016
North Island 2,P,T1,1,56,33.321848,-79.16701069,21.16,0.68,26,September,2016
North Island 2,P,T1,1,47,33.321848,-79.16701069,21.16,1.34,26,September,2016
North Island 2,P,T1,1,55,33.321848,-79.16701069,21.16,0.95,26,September,2016
North Island 2,P,T1,1,29,33.321848,-79.16701069,21.16,4.25,26,September,2016
North Island 2,P,T1,1,55,33.321848,-79.16701069,21.16,1.28,26,September,2016
North Island 2,P,T1,1,63,33.321848,-79.16701069,21.16,0.26,26,September,2016
North Island 2,P,T1,1,68,33.321848,-79.16701069,21.16,0.56,26,September,2016
North Island 2,P,T1,1,49,33.321848,-79.16701069,21.16,1.13,26,September,2016
North Island 2,P,T1,1,52,33.321848,-79.16701069,21.16,1.82,26,September,2016
North Island 2,P,T1,1,64,33.321848,-79.16701069,21.16,0.72,26,September,2016
North Island 2,P,T1,1,50,33.321848,-79.16701069,21.16,2.14,26,September,2016
North Island 2,P,T1,1,46,33.321848,-79.16701069,21.16,2.53,26,September,2016
North Island 2,P,T1,1,49,33.321848,-79.16701069,21.16,1.85,26,September,2016
North Island 2,P,T1,1,53,33.321848,-79.16701069,21.16,1.21,26,September,2016
North Island 2,P,T1,1,47,33.321848,-79.16701069,21.16,2.93,26,September,2016
North Island 2,P,T1,1,52,33.321848,-79.16701069,21.16,1.56,26,September,2016
North Island 2,P,T1,1,50,33.321848,-79.16701069,21.16,1.05,26,September,2016
North Island 2,P,T1,1,30,33.321848,-79.16701069,21.16,3.58,26,September,2016
North Island 2,P,T1,1,49,33.321848,-79.16701069,21.16,2.56,26,September,2016
North Island 2,P,T1,1,40,33.321848,-79.16701069,21.16,1.68,26,September,2016
North Island 2,P,T1,1,36,33.321848,-79.16701069,21.16,2.23,26,September,2016
North Island 2,P,T1,1,34,33.321848,-79.16701069,21.16,4.17,26,September,2016
North Island 2,P,T1,1,55,33.321848,-79.16701069,21.16,2.89,26,September,2016
North Island 2,P,T1,1,58,33.321848,-79.16701069,21.16,1.18,26,September,2016
North Island 2,P,T1,1,37,33.321848,-79.16701069,21.16,0.57,26,September,2016
North Island 2,P,T1,1,47,33.321848,-79.16701069,21.16,1.35,26,September,2016
North Island 2,P,T1,1,60,33.321848,-79.16701069,21.16,2.38,26,September,2016
North Island 2,P,T1,1,47,33.321848,-79.16701069,21.16,0.89,26,September,2016
North Island 2,P,T1,1,36,33.321848,-79.16701069,21.16,1.48,26,September,2016
North Island 2,P,T1,1,55,33.321848,-79.16701069,21.16,2.65,26,September,2016
North Island 2,P,T1,1,48,33.321848,-79.16701069,21.16,2.84,26,September,2016
North Island 2,P,T1,1,39,33.321848,-79.16701069,21.16,0.32,26,September,2016
North Island 2,P,T1,1,56,33.321848,-79.16701069,21.16,0.61,26,September,2016
North Island 2,P,T1,1,45,33.321848,-79.16701069,21.16,1.52,26,September,2016
North Island 2,P,T1,1,40,33.321848,-79.16701069,21.16,1.07,26,September,2016
North Island 2,P,T1,1,44,33.321848,-79.16701069,21.16,3.87,26,September,2016
North Island 2,P,T1,1,58,33.321848,-79.16701069,21.16,1.73,26,September,2016
North Island 2,P,T1,1,49,33.321848,-79.16701069,21.16,1.76,26,September,2016
North Island 2,P,T1,1,52,33.321848,-79.16701069,21.16,0.83,26,September,2016
North Island 2,P,T1,1,40,33.321848,-79.16701069,21.16,2.38,26,September,2016
North Island 2,P,T1,1,51,33.321848,-79.16701069,21.16,3.14,26,September,2016
North Island 2,P,T1,1,55,33.321848,-79.16701069,21.16,1.08,26,September,2016
North Island 2,P,T1,1,38,33.321848,-79.16701069,21.16,3.39,26,September,2016
North Island 2,P,T1,1,48,33.321848,-79.16701069,21.16,3.92,26,September,2016
North Island 2,P,T1,1,57,33.321848,-79.16701069,21.16,0.69,26,September,2016
North Island 2,P,T1,1,49,33.321848,-79.16701069,21.16,3.28,26,September,2016
North Island 2,P,T1,1,42,33.321848,-79.16701069,21.16,4.27,26,September,2016
North Island 2,P,T1,2,55,33.321848,-79.16701069,21.16,0.16,26,September,2016
North Island 2,P,T1,2,43,33.321848,-79.16701069,21.16,2.72,26,September,2016
North Island 2,P,T1,2,48,33.321848,-79.16701069,21.16,2.43,26,September,2016
North Island 2,P,T1,2,55,33.321848,-79.16701069,21.16,2.68,26,September,2016
North Island 2,P,T1,2,37,33.321848,-79.16701069,21.16,3.52,26,September,2016
North Island 2,P,T1,2,49,33.321848,-79.16701069,21.16,1.56,26,September,2016
North Island 2,P,T1,2,52,33.321848,-79.16701069,21.16,1.29,26,September,2016
North Island 2,P,T1,2,49,33.321848,-79.16701069,21.16,0.12,26,September,2016
North Island 2,P,T1,2,60,33.321848,-79.16701069,21.16,2.56,26,September,2016
North Island 2,P,T1,2,52,33.321848,-79.16701069,21.16,1.53,26,September,2016
North Island 2,P,T1,2,50,33.321848,-79.16701069,21.16,2.53,26,September,2016
North Island 2,P,T1,2,55,33.321848,-79.16701069,21.16,1.89,26,September,2016
North Island 2,P,T1,2,37,33.321848,-79.16701069,21.16,2.62,26,September,2016
North Island 2,P,T1,2,55,33.321848,-79.16701069,21.16,0.97,26,September,2016
North Island 2,P,T1,2,63,33.321848,-79.16701069,21.16,0.83,26,September,2016
North Island 2,P,T1,2,68,33.321848,-79.16701069,21.16,2.81,26,September,2016
North Island 2,P,T1,2,43,33.321848,-79.16701069,21.16,3.24,26,September,2016
North Island 2,P,T1,2,64,33.321848,-79.16701069,21.16,0.53,26,September,2016
